Preparation Time (mins),Cancellation Status,Order Hour (24h),Distance (km),Delivery Time (mins)
33,False,18,34.678359862037084,138
5,False,8,14.6121939202827,41
54,False,18,36.6816460173075,142
40,False,12,37.6930038622726,168
9,False,2,18.17192385986029,76
43,False,4,4.217572387716989,50
45,False,13,8.695684835612003,87
24,False,0,5.739227175920854,48
44,False,9,19.6370083964108,96
49,False,21,36.63787321545703,153
52,False,9,19.57485095783486,118
12,False,12,25.558338071325267,75
29,False,10,24.173096836403666,91
34,True,9,37.19321145181013,136
22,False,14,21.329215687986604,73
18,False,7,18.106387932480967,64
29,False,18,30.561970331632303,106
15,False,3,28.804333680763445,91
27,False,14,7.818893328414139,58
57,False,2,4.484789459727244,64
8,False,22,4.65096812575113,20
53,False,19,4.648302152315683,64
33,False,7,26.38806981227774,105
51,True,21,6.423703139838667,81
30,False,7,4.580060430612199,37
44,False,23,18.55071901965678,113
60,False,10,35.324534022326645,147
30,False,12,35.05349139230038,156
39,False,7,17.286690740955347,105
6,False,6,20.16894573485217,46
19,False,5,6.645871498848893,54
18,False,0,27.31022140379049,109
57,False,17,19.08696588398985,99
12,False,2,33.07142768986876,121
5,False,17,29.13564911313789,95
18,False,21,24.56173289143618,82
42,False,0,4.700537323799161,56
58,False,4,27.82351500675765,140
22,True,2,35.10765879638943,140
6,False,9,34.39295774524847,118
42,False,4,11.24878017837863,83
33,False,13,14.238414044669543,83
37,False,18,28.23631902726624,113
58,False,4,21.82538362267829,110
22,False,6,36.37478828474331,115
59,False,23,9.597210131030108,89
6,True,17,14.619594528589577,65
33,False,15,15.524098725349743,78
31,True,17,28.400113496301977,125
59,False,11,22.74533609065808,115
27,True,22,32.70758846240285,130
16,False,11,13.10245973465734,65
21,True,12,5.24881595592392,46
28,True,2,33.709478588378055,138
27,False,2,18.128424074457456,87
28,True,6,25.356346066707022,109
58,False,1,9.500075465580416,76
5,False,20,35.209599538771926,107
59,False,21,32.43241051708404,141
38,False,8,28.372207121225923,110
50,False,4,37.21243664709037,131
15,True,2,15.02269224106175,90
11,False,11,23.293211971534063,77
14,True,2,17.88992142470866,84
21,False,13,32.98121482919013,110
49,False,8,9.951376876369745,65
60,False,9,35.669045848892345,161
12,True,4,36.39260789726574,127
12,False,15,21.647243155601984,60
46,False,13,22.319838460290843,116
43,False,9,10.252534571982164,71
36,True,16,7.119406119061545,62
45,False,17,25.622627721551563,131
8,False,21,19.51354837732746,74
43,False,16,5.023274333517457,60
5,False,11,20.331781552281107,68
34,False,23,26.445349507270883,88
53,False,0,28.676052117727625,134
36,True,9,39.4082686119658,144
54,False,8,30.51836523477285,130
23,False,20,21.4275480662248,93
27,False,5,34.25670643156006,132
53,False,14,13.61500485183707,84
42,False,2,17.69433708169091,81
53,False,1,8.652307352654088,84
20,True,16,31.53143089630569,134
25,False,18,2.132738989640142,51
33,False,17,22.84838681638689,110
58,False,23,17.063457540148168,112
19,False,7,22.12635818628988,85
10,False,7,12.638092155162534,40
60,False,21,34.43019384108529,156
48,False,5,9.693479448862018,84
60,False,4,12.139895474710135,102
49,False,8,14.227292798449708,78
15,False,17,34.78879863479581,113
35,False,13,25.86022870924496,128
23,False,13,20.29663456986185,78
43,False,14,17.576533489353107,104
28,False,19,18.526872011104984,100
9,False,4,39.10510898850072,131
43,False,9,25.694440642201403,113
46,True,16,32.71049536305101,142
29,False,3,15.012074886031275,88
10,False,22,18.219318512378702,78
30,True,11,1.953358809355138,51
39,True,16,9.68705017328156,83
47,False,18,35.5505750746976,143
6,False,8,8.587638292756663,43
44,False,20,20.86323748000589,103
50,False,21,3.8280174324617766,64
45,False,8,8.749675013215876,63
36,False,15,26.077665093190152,111
44,False,22,2.633644469153071,64
14,True,21,32.026738136286525,100
8,True,9,10.480141358276327,52
25,False,5,13.980344419135989,79
48,False,11,14.24057712669065,97
46,False,15,1.7620505479744175,47
31,False,8,16.262758550822795,80
9,False,9,18.65752910393188,70
29,True,22,36.224377786120506,159
60,False,19,18.68204025481172,119
48,False,15,26.09871701911869,115
55,False,23,10.476315026255556,92
41,False,23,28.871013603486183,134
43,False,22,19.4799535525446,85
55,False,22,28.07941682676976,134
46,False,14,10.792616443114072,88
37,False,9,35.24303880164783,130
58,True,13,37.18522929305933,157
36,False,12,23.91427138086751,116
14,False,6,4.795240614426973,31
49,False,23,24.10391797562221,110
8,False,14,27.51969780251744,110
23,False,17,5.334606233184175,57
24,False,8,21.09393296977391,85
44,True,19,11.062912783600996,77
29,False,23,24.77841736618988,106
23,False,2,37.75589346920936,113
56,True,4,30.489751879508688,155
32,True,18,18.8349369445,99
13,False,14,7.853484624956696,48
53,False,15,25.623355354556875,136
54,False,17,16.836369589995083,102
41,True,20,29.65245022779253,117
35,True,23,37.04124042562466,144
60,False,5,34.25454403521588,145
29,False,2,12.700145808972293,79
11,False,2,3.109886670127234,31
20,True,11,3.370793478222365,23
38,False,0,38.25915179414327,148
51,False,18,38.50760357369985,148
53,False,22,15.799693871509495,98
58,True,6,14.094120183216814,103
51,False,20,23.07315812300626,115
35,True,4,30.782989624619283,127
8,False,9,31.82337724302766,104
54,False,1,37.46176818234912,151
31,False,5,13.204223994179582,105
39,False,15,4.489657754420474,57
48,False,3,37.91629285237997,143
8,False,23,31.50663201382392,97
56,False,6,3.118767238300637,76
50,False,18,15.014434822148017,90
12,False,1,10.815769225531485,67
32,False,23,22.997934057225528,103
55,False,22,25.187236776160105,119
45,False,22,1.3168676197639904,58
36,False,6,27.504287533798934,107
5,False,20,28.82795389273032,76
31,False,3,9.278895137962586,75
52,False,17,24.42753888623957,142
21,False,16,23.28562765197529,94
52,False,19,6.600081477498152,102
29,False,15,8.43552048535616,44
20,True,3,38.18883388268124,143
14,False,6,15.652708628901564,42
45,False,1,11.371053102011606,91
21,False,6,37.49502891157747,112
28,False,10,18.12936690357596,95
53,False,17,9.492337080662518,86
19,False,7,34.5832599388809,108
32,False,18,21.315367908898352,93
24,False,9,7.102709450521571,54
53,False,10,1.3508821304513274,56
50,False,23,3.8462777974259272,62
35,False,18,26.12118778295496,110
41,False,23,3.132629613132834,65
38,False,3,8.043003361999872,57
29,False,6,30.54144627287944,108
47,False,21,18.99044278839546,106
21,False,3,4.94060342412532,55
15,False,22,38.361075199613694,132
5,False,5,13.283113527605302,47
19,True,1,1.0431877024787304,44
30,False,3,38.94885379672339,128
35,False,13,30.653952817497203,108
60,False,15,15.467885298839384,102
50,False,6,29.49005451809529,111
44,False,17,15.987398797304303,77
8,False,6,27.655112758454656,106
15,False,10,7.512320433718117,21
23,False,16,10.20677585164374,53
39,False,7,26.619654724717314,112
53,False,15,15.717075702660784,98
42,False,7,32.94131610835027,145
21,False,21,14.940497592672523,77
36,True,4,5.101524653305881,53
44,False,5,28.906478517343057,121
38,False,11,7.597589783192362,65
27,False,15,2.055661335844849,37
25,False,18,25.96004042273333,89
21,False,2,17.581645597129537,74
25,True,1,16.054279254166403,76
11,False,1,5.113253132151117,45
23,False,0,8.570234901362197,44
45,False,1,11.262725901473331,104
57,False,23,39.5603223662595,160
48,False,15,29.916209575611667,135
51,False,10,21.39416116026804,105
29,False,10,0.2932422850298914,55
41,False,3,5.3003350121122805,68
38,False,8,31.840723667907408,134
17,False,11,39.46058217281284,135
15,True,12,8.141342982186329,38
51,False,18,34.25500699946409,131
21,False,10,31.8047207494008,104
10,False,18,18.01063307500696,68
23,False,21,22.714985452022155,77
53,False,7,30.28129526780772,121
27,False,2,8.362967550789781,62
7,False,1,39.257110043737576,133
22,False,15,1.0935994913067422,24
6,False,9,19.16761479078969,88
6,False,13,27.20611173557146,70
52,False,18,3.796977038780732,72
15,False,0,13.025059450162644,54
43,False,19,14.309380844376449,87
11,False,18,12.069103441830435,75
53,False,13,32.1023498270689,136
54,False,12,19.18517044748285,99
13,True,23,13.00468565743999,48
23,False,20,6.217430574089637,50
40,False,6,32.88387312868148,129
59,False,20,8.420422945125356,85
6,False,21,0.4888238185301556,13
23,False,2,9.297465619369577,56
51,False,8,11.743751724132942,92
6,False,7,12.520877845573366,46
14,False,4,39.30497583988232,128
26,False,15,22.721931256667386,98
13,False,17,16.587436361836307,65
9,False,1,20.260930214756417,54
24,True,18,14.732524416393264,86
40,False,0,29.28040859420653,120
29,False,11,32.3990738057335,98
28,False,1,25.04177692687225,120
58,False,8,33.608986449303,148
43,True,5,8.11880421577351,52
24,False,19,17.33366436734756,97
45,False,4,13.337114052682695,96
53,False,3,36.501674691459456,153
24,False,22,33.827255903988814,110
36,False,10,30.782553945039,111
16,False,15,10.623849033225284,55
52,False,18,35.436251254101435,146
51,False,15,6.252057290461162,77
43,False,18,21.19214198718836,122
41,False,17,32.74946546957408,133
42,False,8,2.698988186790532,61
15,False,0,39.02566356861296,143
40,False,7,23.27916113801556,99
30,False,9,17.316175564734056,99
18,False,18,36.05768782646422,130
20,False,18,35.5726968061719,137
47,False,15,17.376761199303257,108
39,False,1,29.844051284443168,117
47,False,5,6.649401264820645,80
45,False,7,30.28019802746068,138
23,False,18,16.12229404491646,72
17,False,15,22.400397646938504,79
12,False,15,12.840872124346124,43
16,False,8,38.11323009733966,108
50,False,20,33.915917003368,151
23,True,23,38.2552274967532,142
21,False,17,17.99822125019446,76
39,False,6,24.09528784026792,99
44,False,5,12.112853881696712,91
48,False,20,9.79325613879022,102
14,True,22,10.774926884736791,78
12,False,13,18.93339328387208,69
39,False,20,6.379787702490552,64
51,False,3,8.976773561084986,82
14,False,22,31.39137376977172,107
31,False,13,34.781059273515524,114
17,False,11,23.908372008587133,100
6,False,15,35.223563053178644,126
7,False,21,30.341593612687834,98
59,False,11,29.93602210071833,142
50,False,5,39.73190547873162,149
13,False,9,13.36903319673328,43
32,False,13,22.202301317837403,82
35,False,10,8.793911800948045,83
22,False,23,8.933897792604643,60
32,False,7,26.1925527319161,104
23,False,4,0.7212212898804641,35
53,False,3,28.98412505906848,104
48,False,15,10.838724067784764,80
16,False,20,9.681496649578198,56
57,True,22,35.13857720276099,166
48,False,8,30.807888969295696,146
49,False,1,35.60757714093136,141
41,False,2,38.945124213312674,160
57,False,16,7.796037111077133,92
15,True,12,39.09506524832363,140
42,False,1,17.429818931327024,120
55,False,17,29.39782443842205,112
20,False,7,37.6963794488101,119
30,False,13,12.487162976674473,75
36,True,5,6.605874118090446,56
28,False,6,23.39982626798555,99
55,True,12,19.2843705766371,105
23,False,2,4.008908564619968,29
8,False,0,23.98223995639213,77
44,False,1,14.712680487463553,72
47,False,18,15.380716336795397,99
45,False,14,2.524049867567289,82
22,True,6,17.481867426117795,73
21,False,5,19.89366325440121,81
27,False,5,15.066392421283377,66
11,False,3,8.789899473454975,47
5,False,12,23.26387227119575,64
26,False,19,4.565759014220167,46
5,False,6,16.924797962218317,62
53,True,18,3.2559732814565856,63
33,False,4,6.221375149321122,61
41,False,3,29.47409092902611,127
27,True,23,17.842512352886466,97
12,False,2,9.75582793741877,52
37,False,13,3.748365958479916,68
58,False,19,18.43921301007716,111
7,False,17,3.965837369185589,25
44,False,21,2.3974001678642427,60
19,True,18,19.117110999911947,86
12,False,19,25.96649254861001,99
29,False,7,1.086224656659115,38
43,False,4,16.5197507703378,101
5,False,0,37.99508468136951,124
59,True,1,15.769464440948578,132
23,False,16,23.02571935276909,85
16,False,8,22.24106668952441,80
58,False,7,38.19493894698374,158
56,False,13,3.498662501555205,69
20,False,7,31.233295672610684,104
49,False,8,1.168042986230621,52
40,False,0,10.054097292795763,71
56,False,10,15.31335910370104,106
30,False,21,30.97122137913393,102
44,False,11,14.929100618895124,90
57,False,7,18.32070899127833,125
9,False,8,1.0254476166837752,40
9,False,1,9.386559449777105,37
33,False,18,10.226923497194788,65
27,True,22,37.18423799243141,133
27,False,13,3.34820952886133,32
17,False,2,31.92856350429907,87
11,False,21,11.202102898060298,45
8,False,5,34.81836439367531,108
28,False,7,1.7979325622901758,37
40,False,16,12.38820153927076,82
13,False,21,21.758947169174583,75
5,False,22,14.704720282571763,58
37,False,11,3.984855634652496,77
58,False,16,34.3279067080131,154
18,True,3,23.49207690136339,106
49,False,0,6.843099627605472,72
33,False,9,38.06968148737276,146
50,False,6,14.378941555113547,100
8,False,5,29.65456036226676,83
12,False,4,9.588134131851431,51
29,False,14,17.519424180940163,68
6,False,18,14.956788192651404,52
37,False,11,15.661045041169457,76
50,False,14,33.32312134619765,139
22,False,0,37.22312882283535,122
33,False,3,35.63499794903894,138
41,False,19,4.155284742391951,47
6,True,10,5.3518919860893375,36
6,False,7,30.24509361629248,106
39,False,10,23.5556789254591,106
53,False,8,17.207028390985137,95
55,False,11,18.70023448366738,119
58,True,5,36.10391492189687,166
23,False,18,29.13963924392883,126
26,False,10,36.40781688344482,132
45,False,5,1.6971904888233813,49
45,True,6,15.56636479563425,90
5,False,0,37.85129142286469,107
8,False,21,35.57509814304636,120
22,False,11,3.7920754092611153,41
11,False,16,13.924971593607834,45
15,True,0,16.769118628409803,61
14,False,6,17.70568257517083,81
40,False,3,21.017494994871385,84
59,False,20,13.929568930571628,113
52,False,0,14.36861728353039,96
38,False,16,15.409154731174226,86
17,False,19,27.601561413118382,101
43,True,19,1.66314866244423,55
54,False,17,1.6391509378628295,65
20,False,18,34.31168441878002,93
48,False,20,6.76645598487322,73
39,False,2,23.10931847266852,89
8,False,22,14.205856996904323,86
7,False,3,22.43541571054015,71
26,False,21,5.067872044598244,40
10,False,16,28.093333352454263,100
37,False,21,17.35829013268213,109
25,False,22,15.380678180519151,61
36,False,5,27.469954957096185,106
32,False,13,13.087281284244176,71
32,False,23,23.79724814085834,113
52,False,7,18.36783817864529,111
60,False,11,28.88481613560853,138
15,False,21,32.789899796156334,119
18,False,19,10.665334180629609,49
56,False,4,29.156887783946,156
48,False,14,18.72184261021903,109
34,False,7,38.53992932111112,142
31,False,7,27.48564585832308,112
38,False,20,24.68481535155352,107
60,False,19,1.8424463360265344,75
20,False,0,10.159207869701046,66
15,False,16,0.1285670384003669,35
11,False,17,4.2989092919662735,18
53,False,19,24.707016296045364,94
12,False,0,29.618253027051058,104
27,False,23,26.908931955190805,96
33,False,4,26.183572395017308,110
14,False,2,9.221313749945775,41
48,True,3,26.688872973996155,132
23,False,15,34.73164316327448,120
7,False,10,32.25002150151096,101
7,False,17,1.4279074423306692,13
22,False,20,4.788200432822508,56
23,False,19,9.097813287324527,53
41,False,0,32.41478122878241,118
30,False,2,29.06178507881879,106
40,False,3,27.894972920929227,109
47,False,9,0.2752768984002313,30
31,False,22,32.7173284095146,116
42,False,9,13.515324194383036,88
17,False,20,28.48593322631384,100
43,False,12,9.102855734332442,76
57,True,3,30.949482602153733,145
10,False,4,32.29873545190611,127
57,False,20,20.92336874523308,132
25,False,0,10.846872984480507,48
14,False,13,22.77590770201746,80
58,False,17,10.809542716365105,85
31,True,4,35.03923793974364,124
40,False,12,14.518888738270867,94
47,False,7,7.713430505853162,68
48,False,9,17.18321844186102,77
41,False,11,1.0786813613707544,54
12,False,7,18.11993398278686,68
6,False,4,37.71036022196998,145
40,False,1,9.379487635885942,92
44,True,7,33.17023717161229,101
48,False,15,39.763738428593165,152
17,False,15,3.816801518613168,31
20,True,2,7.091791248755294,61
24,False,2,4.412174922137017,37
18,True,10,15.967402765857615,61
5,False,13,4.273870118161434,25
50,False,4,34.53769237885258,132
12,False,23,7.552455721896296,53
56,False,4,9.934887108364212,87
35,False,6,30.245144156681704,121
55,False,14,30.80083340725952,133
57,True,9,21.19418908238781,116
34,True,19,21.52796149284749,91
7,False,11,11.07348650363175,55
48,False,19,7.372587110021469,82
9,False,3,25.67330427132889,92
53,True,23,29.935440551748044,124
20,False,21,37.20263329872439,109
20,False,8,24.40017431633743,91
33,False,14,31.116063565874047,124
46,False,4,5.198707868752852,51
37,False,7,0.7427883001734535,36
15,False,19,3.953003200590085,34
58,False,21,4.226020087727672,68
25,True,3,0.8259367327371839,47
58,False,13,3.369195422139906,80
5,False,5,20.342764913206217,82
6,False,3,27.937625692272704,105
32,False,10,25.99711911417743,100
47,False,23,11.091818244405705,92
45,False,9,12.73212623982841,99
38,False,14,39.4251050473865,143
48,False,16,3.843507900372422,52
17,False,13,11.517444256347613,32
25,True,6,11.196779571889872,80
18,True,2,1.7863120174409233,25
33,False,16,25.208660520337983,115
27,False,11,9.345360719097483,69
6,False,0,9.027825573745298,43
26,False,10,22.37540856481926,112
16,False,14,28.337325443946742,109
36,False,18,7.867637953989591,77
48,False,0,25.941503819826263,134
32,False,22,19.109687084649902,66
59,False,7,32.45537427419918,161
56,False,12,20.954502024924977,106
7,False,21,33.97714102313021,109
29,True,7,14.214935056547873,69
40,False,16,12.28860078680186,86
11,True,9,37.82879167117432,122
52,False,21,5.861681383314987,68
32,False,16,24.162080643974942,90
59,False,22,26.92652701023084,150
5,False,12,12.894410133783952,64
12,False,22,9.04281610060642,57
20,False,7,30.45084192746853,98
58,False,3,14.732275684538331,110
58,False,22,12.737485683202053,90
11,True,7,9.07522538759632,71
35,False,17,26.88953662218698,130
59,False,23,38.05114459381244,162
6,False,0,0.6884896889080271,22
11,False,21,18.001313941874336,99
39,False,7,28.655962582594547,116
46,False,17,24.28110072577025,122
60,False,7,26.201015220638645,148
19,False,11,34.8503637837041,116
11,False,4,33.96554744999466,108
54,False,15,28.335337744346266,141
44,False,10,6.434350702499541,64
12,False,3,36.3234463243268,132
15,True,16,5.676079642485958,58
53,False,11,33.175472460926365,130
19,False,12,38.02155368580432,143
5,True,21,37.558419486760506,134
34,False,21,39.83073044471232,132
29,False,11,28.86194243316168,116
46,False,6,9.91410617526938,79
47,False,6,5.1279995464166825,72
37,False,6,32.981005503200365,121
38,False,14,39.40175682027562,145
6,False,17,25.77550323195138,79
8,False,4,26.40710809384548,96
54,False,2,0.8491480050589447,50
7,True,3,32.40984542978564,99
10,False,3,7.873993260436045,46
10,False,10,22.257108785862023,72
15,False,13,26.86719587777805,113
23,False,8,9.028800587683673,70
56,True,0,8.084440653259636,95
11,True,2,12.42941746517697,60
54,False,1,39.24191011093955,145
18,False,12,7.60317503428069,47
47,False,15,3.8641959893446094,59
20,False,8,5.502370121998472,48
29,False,2,26.831784708957706,119
38,False,7,27.676306094110817,128
13,False,14,26.839321703938825,108
23,False,1,35.58073965790204,131
36,False,4,6.056224014541052,79
24,False,0,36.84191903063423,126
59,False,6,12.207016609436288,96
58,False,5,8.88182505924166,86
55,False,12,29.298580105713764,144
18,False,17,13.201566000507505,52
9,False,13,13.502318891855328,73
37,False,4,26.095780924584155,99
42,False,1,5.06248270514911,71
24,False,17,33.40659206807458,133
40,False,15,7.37959313076458,71
15,False,10,6.156740802796541,51
15,False,10,36.22648081834432,111
53,False,11,38.04087983266641,155
21,True,22,31.476712459130816,102
41,False,23,17.327442267653854,100
19,False,11,20.897593546556635,64
48,True,19,7.731913973813897,71
22,False,14,21.62314092876356,90
42,False,12,25.27829091585857,116
9,False,14,16.90874560444343,37
43,False,21,39.17076515083969,160
39,False,13,11.80900881351736,77
35,False,2,30.15612476586792,113
53,False,15,32.087677765335066,130
45,False,22,7.727626102041039,69
50,False,5,20.636165284731145,88
28,False,2,9.523196159778152,61
18,False,19,15.851141739588911,87
13,False,23,6.984294640011884,32
9,False,3,5.719516976662371,26
19,False,13,4.0146026454748185,46
31,False,14,25.284395264697057,86
60,False,6,15.479948960477891,88
42,False,17,37.92413769565999,140
16,False,5,22.597570373363546,113
39,False,10,14.07645702092598,89
15,False,9,4.729816550992669,42
34,True,21,12.877798083118265,92
5,False,5,16.744937651809455,73
60,False,0,5.3936844371632295,88
11,False,8,4.625117991161886,43
34,False,7,29.41891512184496,120
52,False,10,21.54085630215957,93
53,False,11,27.64204274019685,123
35,False,2,24.93361226904047,102
44,True,1,5.757394693159311,59
5,False,13,35.445954415754656,112
16,False,18,4.090301761972981,57
21,False,2,5.789153038732908,51
21,False,1,16.10953953012404,72
18,False,14,24.216991909128684,118
34,False,18,18.72967609680133,100
53,False,8,4.274407296100431,79
59,False,7,20.69440576676688,126
51,False,12,28.76935928148113,122
20,False,13,22.542325850999035,81
7,False,22,30.25121984398566,84
46,False,0,39.14227388617032,150
30,False,6,23.16193721569304,108
25,False,8,11.29363775847676,63
31,False,20,30.35247592382965,118
44,True,3,35.69880621305636,147
30,False,9,33.11927118068233,110
19,False,14,28.232306877143284,97
38,True,7,25.80186989966684,105
37,False,14,14.346142196118588,81
56,False,16,17.126470760571895,111
5,False,8,20.660828662679457,88
39,False,22,2.0490610182460016,45
48,False,22,28.459757763328778,136
49,False,16,22.214939489056377,100
50,False,8,32.685025580614585,132
45,True,22,29.310612272986344,123
22,True,12,10.833266956382758,50
43,False,13,24.16236580661398,122
12,False,3,36.01957478050599,126
57,True,7,33.413957760729595,152
56,False,2,8.742063284889355,81
57,False,23,19.89528170699606,112
14,False,18,28.114022340379297,84
11,False,14,36.13940456690958,116
60,False,9,10.741265864410934,96
47,False,5,5.459607813685612,53
25,False,17,1.7595911001242082,46
36,False,6,5.864498934726493,81
58,True,16,8.842991452368475,79
51,False,16,1.313995489186005,46
22,False,21,32.83177851790106,124
41,False,16,23.768234661499505,104
11,False,15,30.34853016705563,117
34,False,10,15.973502711174287,64
23,False,14,29.459381749387187,131
37,False,11,24.09173766725478,118
37,False,9,15.681461621354051,103
38,True,10,21.936378797496907,90
51,False,18,31.503644475297826,137
18,False,21,7.278525062277251,63
14,False,14,12.95579875220795,43
60,False,19,38.17542118879355,153
31,False,0,20.66813763259496,98
52,False,11,27.25022296880976,109
42,False,16,35.151121867268365,139
5,False,4,24.02339857398177,78
16,True,7,22.14284266760544,97
15,False,4,35.90163020812453,119
37,False,8,21.99364544783489,88
14,False,18,18.10818567506797,66
30,False,20,37.97261439831405,127
8,False,1,21.067554636603266,77
8,False,14,13.842039272891942,60
41,False,22,20.45222964826152,103
44,True,0,14.156672691501251,95
19,False,6,4.167387987745887,35
24,False,3,19.731979340620416,85
32,False,5,16.269312866030734,81
39,False,5,18.489358325847057,108
52,False,12,28.88561574385462,146
37,False,0,10.408533871984108,101
40,False,11,6.464529535171155,82
17,False,7,23.39588356699312,81
15,False,18,32.63632157853463,125
56,False,14,14.52103316981032,103
30,False,20,36.47331910600695,126
59,False,7,2.5040346955099624,63
59,False,7,37.97722162401239,161
45,False,9,25.57360179087812,131
31,False,5,1.7938760118180184,40
45,True,7,36.72211685549339,159
32,False,6,27.77814441212493,103
57,True,9,27.38398948661985,150
48,False,20,3.4752454540872884,55
37,False,8,33.44251618824306,125
42,False,13,32.334336499413986,141
52,False,5,9.036377827211336,46
56,False,18,31.08045707504544,156
20,False,11,0.1961169165691277,33
5,False,20,5.198084463554628,22
56,True,13,6.332547959096598,83
57,False,5,8.973519784683033,91
50,False,21,35.384155046284896,125
15,False,21,18.68412743505764,60
7,False,7,15.474822806635324,55
46,False,0,8.189428992302284,56
39,False,12,14.105563899605936,83
5,False,15,32.86942340703607,103
17,False,12,22.33665344504369,103
50,False,2,29.773456072618167,137
54,False,22,27.473615125674304,136
58,False,6,38.39296025558817,155
22,False,10,13.719336316657351,56
32,True,19,28.4958718922051,115
21,False,10,22.43488744299736,97
55,False,0,19.11773812776777,116
22,False,3,25.961732735486407,106
25,False,13,14.742202092500785,87
30,False,12,26.91401506385313,103
28,False,17,23.30718176684708,99
33,False,7,22.62583237581811,88
6,False,12,12.636415504725864,59
14,False,22,5.513208467973563,30
13,False,9,1.4033850472015594,32
59,True,15,3.6525843956034216,81
16,False,11,21.96780873340164,92
53,False,9,5.183023791900979,76
5,False,7,37.19550674586497,118
60,False,3,30.496698237726346,129
60,False,0,14.63639629495259,93
29,False,6,4.417348283342392,60
26,True,17,22.03136020542165,87
19,False,3,20.06001603699565,86
32,True,10,38.34259170452178,154
33,False,22,27.15299156142219,126
6,False,19,5.394267040065327,48
37,False,8,27.07030294229844,126
50,True,15,19.210848918540123,111
20,False,14,24.469805162602167,80
29,False,22,29.082208742261827,106
25,False,7,14.31885621935326,75
42,False,0,24.925962232723844,116
42,False,1,12.92805934837273,66
34,True,14,28.5551174884067,117
39,False,14,30.18012400511568,133
32,False,0,30.07789287624213,119
56,False,8,29.587127695369286,144
22,False,16,0.5440145248614426,32
49,True,8,33.373763649432526,144
48,False,19,13.178446251346369,86
6,False,4,27.16197775899668,76
40,True,16,17.420697526297385,72
8,False,19,34.38582598657682,117
27,False,7,3.594490007708588,52
11,False,17,17.059950066925236,87
7,False,19,28.034538010468665,109
15,False,14,5.86386762778569,47
5,False,6,3.184078729518019,42
56,False,11,1.9065586460230368,72
10,False,2,3.547420616800357,36
56,False,12,18.35190309016887,94
8,False,18,33.148909203943475,102
9,False,22,4.04605383897761,24
29,False,19,2.649342107018667,38
39,False,15,28.38896379830226,118
25,False,8,28.156415377853747,111
49,False,12,27.03792200310042,111
55,False,6,22.87578067527116,107
49,False,21,20.66477478095268,124
22,False,14,18.73784501408772,97
20,False,0,10.204136140311164,48
29,False,6,10.384942266079875,55
13,False,21,23.27991303818815,83
34,True,5,12.61425615647576,91
15,False,19,20.359738794944587,64
30,False,20,38.45633765227927,153
28,False,12,21.487188485914373,102
23,False,4,1.4139334985636327,54
8,False,1,5.46216253469149,45
35,False,16,38.95824725846607,147
26,False,23,21.207979648496423,100
38,True,13,2.431680158702323,62
60,False,15,18.44323372566283,123
11,True,5,29.22925330793031,109
46,False,16,39.11709684091007,149
36,False,19,17.062121820202712,84
11,False,3,37.08222684398888,132
45,False,10,6.927524691492197,77
19,False,11,35.265198255761874,119
5,True,7,1.178815023649699,22
33,False,16,19.063948611345005,93
31,False,20,29.5404319617767,131
7,False,10,20.58181683037529,66
60,False,20,23.670991994703154,129
51,False,13,30.093090289230098,109
25,True,4,18.961371877317127,90
29,False,22,31.397036614118587,114
58,False,18,0.9915346238822031,68
47,False,8,37.70185957647613,124
8,False,1,6.865495435088804,49
23,False,6,31.470877788729616,111
12,False,19,3.853289286058293,41
18,False,5,16.20820760918216,94
34,False,7,38.9839601331016,155
13,False,8,32.89202227484111,114
9,False,13,31.43333558582919,85
22,False,15,33.00846141971249,121
23,False,20,26.82596357107656,94
55,True,17,6.123588102267826,53
46,False,6,30.42673397420988,146
60,False,7,22.29964664326533,129
58,False,21,10.116357839827955,82
24,False,19,11.16749683504813,76
41,False,20,19.67712899512572,103
8,False,4,7.165398551423101,40
18,False,17,5.610453246733962,55
32,False,0,38.43621222022929,122
19,False,7,21.107872272376788,88
51,False,12,18.9917339355338,103
15,False,6,38.05038663769405,126
44,False,13,3.878043383061809,63
49,True,7,16.928290034188358,99
32,True,1,17.942342499121406,100
9,False,1,27.283230364646663,90
56,False,15,1.8000170978198895,55
22,True,21,15.767897988968272,73
50,False,9,11.269071945583244,77
51,False,1,15.3195184218605,89
44,True,2,35.39925559263383,147
28,False,1,25.961453523061703,95
55,False,0,27.921252318183843,143
12,False,15,5.793875531794554,45
7,False,3,15.873206203169932,59
41,False,5,3.3817384302768154,67
56,True,21,1.2249574655996511,81
22,False,7,36.95846993604959,126
51,True,9,16.094765293363675,97
22,False,3,39.60316272791799,130
9,False,10,32.741284555848274,90
39,True,0,11.461454330690362,75
22,False,4,32.410702209718444,124
5,False,17,39.64929713208639,116
47,False,14,36.74447475672346,166
50,False,17,38.28691757032148,158
46,False,22,24.38264643007515,114
21,False,18,7.589150327663249,58
40,False,12,11.486702530240724,90
31,False,23,32.93661675840686,132
56,False,8,3.3109885758768147,52
12,False,11,23.9578145612794,72
49,False,19,33.79827282351827,120
22,False,8,28.30259295682229,98
5,False,3,4.816584063215733,31
55,False,3,25.974516223063247,124
49,True,3,39.97770152323124,148
19,False,9,3.674113281735144,25
29,False,22,38.2271820873124,144
8,False,7,23.44660465651576,91
53,False,7,20.868829724488915,124
53,False,7,14.597021117671222,100
33,False,6,20.94325860445155,109
12,False,12,20.893978034474948,85
